Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kyrgyz Republic,KGZ,0.95337253,0.802814908,0.995852243,1.108401275,1.089192302,1.026614534,1.019469602,1.228076796,1.411999216,1.255735372,1.165586722,1.38178651,1.794121918,1.639974843,1.663953395,1.724051177
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lao PDR,LAO,0.169055324,0.184857098,0.202066285,0.20621736,0.2136979,0.219066618,0.280530097,0.291003292,0.339031816,0.413100752,0.460861368,0.478923877,0.50740729,0.635958995,0.653637811,1.317280722
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latvia,LVA,2.927076514,3.149107682,3.181579866,3.317373005,3.367030096,3.443810739,3.696429298,3.876699912,3.724758973,3.436572194,4.061872255,3.835493313,3.721147063,3.701592882,3.651352159,3.701593036
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lebanon,LBN,4.077783393,4.23202311,4.026584099,3.967297222,3.9130059,3.67756536,3.409835694,3.154794472,3.914165316,4.550151946,4.21153464,4.071493797,4.238282748,3.930312343,4.016900629,4.134596535
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lesotho,LSO,0.191853129,0.196488939,0.201987158,0.20313572,0.214361955,0.215418454,0.216087681,0.221447602,0.23148964,0.266313577,0.275609793,0.284460517,0.307694142,0.30071067,0.298515066,0.315685529
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liberia,LBR,0.150959453,0.152339529,0.148773753,0.155993308,0.178591134,0.208196483,0.207256313,0.184868989,0.149673095,0.143841627,0.187595232,0.211577212,0.229709292,0.216555329,0.2798481,0.281738701
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Libya,LBY,8.346564592,8.166078752,8.24248791,8.703781959,8.486622726,9.13838937,8.989490546,8.266404753,8.792257212,9.19467249,9.608454155,6.714752633,9.168355709,9.273220725,9.116574105,7.997426401
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liechtenstein,LIE,6.629701061,6.260620696,6.49254829,6.7306568,6.677505637,6.624805697,6.576125923,5.679075531,6.202599419,5.878565446,5.278364196,4.958814489,5.189130073,5.143475842,4.298879508,4.270652514
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lithuania,LTU,3.003255289,3.212499186,3.258722606,3.288228155,3.526720564,3.861517472,3.981762324,4.088145504,4.083507545,3.695956383,4.068083042,3.913325743,3.992940664,3.830693465,3.703492659,3.810789214
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Luxembourg,LUX,19.61952785,20.65568201,22.0093006,22.67342686,25.45323535,25.60420297,24.79704354,23.14617017,22.55192972,20.97299341,21.7574405,21.02838372,20.13387346,18.68006408,17.34616222,16.02867977
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,North Macedonia,MKD,4.323043897,4.383546564,4.143242276,4.509631983,4.349229415,4.531495635,4.519102898,4.746620875,4.631398117,4.325413431,4.204371545,4.624639348,4.390978645,3.943737473,3.724356864,3.579319286
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Madagascar,MDG,0.104650238,0.102700134,0.06680536,0.089703541,0.092681049,0.093255492,0.086863187,0.08850687,0.089015683,0.082162021,0.088409221,0.100717581,0.122613506,0.127606246,0.127596996,0.135346585
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malawi,MWI,0.063684264,0.05948215,0.058051867,0.062499047,0.062592276,0.06019349,0.060121661,0.062210458,0.069930583,0.069365009,0.061212099,0.062156976,0.061704298,0.061871473,0.052180694,0.055537956
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malaysia,MYS,5.361673228,5.460347212,5.633584028,5.850077034,6.282887624,6.51677658,6.64454285,7.108435391,7.450065403,6.559572504,7.097979384,7.07620238,7.080248362,7.589690457,7.923564998,7.814088295
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Maldives,MDV,1.646408682,1.676510344,2.107517395,1.751018304,2.409522433,2.252787914,2.656577793,2.595682231,2.533134579,2.575051504,2.624887153,2.654450911,2.869866616,2.719012867,3.149294983,3.011558239
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mali,MLI,0.128808907,0.142836826,0.12051418,0.11683518,0.119653221,0.129153365,0.143145185,0.151632184,0.147375805,0.172136787,0.18472556,0.201100982,0.194624453,0.19574642,0.199595937,0.209303734
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malta,MLT,5.46032039,6.335426484,5.859044353,6.548213153,6.479459874,6.512577233,6.538237823,6.687581821,6.644209959,6.085187757,6.248371356,6.173907034,6.475758827,5.563811012,5.430805313,3.729892769
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Marshall Islands,MHL,1.970288056,2.139619926,2.291475659,2.057420731,2.386371893,2.533615661,2.510535293,2.497948125,2.314567447,2.488667685,2.483987165,2.476824015,2.468613355,2.459030801,2.623157336,2.611238875
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritania,MRT,0.482849894,0.518057064,0.557935865,0.517998712,0.557966222,0.499305929,0.555929037,0.621387214,0.576414856,0.692519115,0.686852526,0.68359045,0.736532985,0.678454997,0.737745687,0.879815244
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritius,MUS,2.047396815,2.148313908,2.16665648,2.266415026,2.268626679,2.409925014,2.674238776,2.742753963,2.789117802,2.741639064,2.927063408,2.906410475,2.970024269,3.034990528,3.132598572,3.136372847
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mexico,MEX,3.83397972,3.777038684,3.79604559,3.925940997,3.962113262,4.077064206,4.167900165,4.187211587,4.146991471,3.986790881,4.056954882,4.134993377,4.147972825,4.003630132,3.840633659,3.870316544
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Micronesia, Fed. Sts.",FSM,1.210371957,1.399645423,1.308081144,1.496697877,1.500600207,1.507513981,1.328600989,1.34045691,1.158871619,1.262491335,1.068832829,1.160003067,1.24394767,1.321727314,1.303004361,1.377587623
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Moldova,MDA,2.294971959,2.406374218,2.466926631,2.677168603,2.687255676,2.832301219,2.770741944,2.832852436,2.841737072,2.667275485,2.900589865,2.916254254,2.846693444,2.51163813,2.698682174,2.829393394
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mongolia,MNG,3.754040286,3.707233528,3.92917514,3.771116497,3.829523873,4.377720656,4.853735335,5.019625678,4.928000758,5.101365454,5.261219125,5.677968414,6.067905096,6.377995554,6.163032906,5.769680109
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Montenegro,MNE,2.512604347,2.749473566,2.902457711,3.08688854,3.325980246,3.255944948,3.544571467,3.409782674,4.360024664,2.830368724,4.16513287,4.09625219,3.754425023,3.654176435,3.570222461,3.793242395
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Morocco,MAR,1.141917571,1.245265322,1.272120189,1.250718366,1.36110692,1.430937324,1.460816566,1.487308731,1.542007758,1.526820983,1.600327236,1.706431503,1.747192709,1.708106064,1.716465376,1.742749914
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mozambique,MOZ,0.080736566,0.077379485,0.083670206,0.09828723,0.095929046,0.083439354,0.088234843,0.102891487,0.100553963,0.108758711,0.113889571,0.138501288,0.14801305,0.164314407,0.184887949,0.204126905
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Myanmar,MMR,0.202056101,0.176812683,0.173996307,0.217865792,0.209000441,0.218999293,0.20222694,0.20938514,0.158222646,0.149053636,0.160669313,0.17042352,0.232622809,0.262282625,0.325932191,0.361422537
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Namibia,NAM,1.081031081,1.348930479,1.150406836,1.208016751,1.247551478,1.305256713,1.283405301,1.305745823,1.443685051,1.451198166,1.477197645,1.544026991,1.608363844,1.696883716,1.737465854,1.814332366
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nauru,NRU,8.708272859,7.828554653,7.919223739,7.007007037,7.066424419,7.108042272,5.08802287,4.062563387,4.048582905,4.022121579,3.996403148,3.972589046,3.946329825,4.898119195,4.859558824,5.783689865
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nepal,NPL,0.13449675,0.142111305,0.1128384,0.120410447,0.110545761,0.123909964,0.100511426,0.101961197,0.112125361,0.144326283,0.171767827,0.192299009,0.222311476,0.226252797,0.264996837,0.266148113
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Netherlands,NLD,10.178636,10.41493988,10.36786976,10.49965052,10.57132609,10.28991121,10.01462043,10.04474769,10.04646055,9.708786357,10.29828126,9.511130441,9.398409929,9.348128895,8.881703067,9.292250246
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Zealand,NZL,7.634082484,8.14843448,7.987843717,8.293603875,8.034250802,8.280316298,8.189552277,7.876793517,8.021502927,7.244456858,7.136782411,6.909215537,7.284317645,7.179036805,7.078489829,7.003080396
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nicaragua,NIC,0.743690956,0.763793914,0.777878504,0.861659269,0.844372659,0.797986014,0.82520869,0.840777159,0.794009849,0.764071157,0.774374196,0.808058902,0.783949275,0.737324175,0.774899292,0.846826583
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Niger,NER,0.059126893,0.057014658,0.057424174,0.060088632,0.060186287,0.055781969,0.053026134,0.055837755,0.056390068,0.068168346,0.08321173,0.082384979,0.106208361,0.106461818,0.11174531,0.105491223
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nigeria,NGA,0.795035466,0.813037008,0.717284684,0.765727934,0.729601662,0.710906213,0.622779937,0.554325672,0.578493505,0.498623213,0.568190395,0.583519875,0.570117077,0.629519877,0.650945533,0.594907347
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Norway,NOR,7.635326646,7.692050359,7.573555473,8.14264597,8.13169251,7.862364379,7.981673212,8.016303569,7.73245798,7.751527071,8.469598181,7.995012096,7.66951117,7.776167641,7.613049325,7.610906295
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Oman,OMN,11.07156038,12.21372582,12.83588708,13.28492122,12.78253668,12.34841248,15.1854899,15.90418587,15.01659837,15.15548722,15.47953576,16.49286886,17.30973775,16.73659016,16.48517399,16.43412074
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pakistan,PAK,0.691074356,0.683936764,0.684254166,0.690167072,0.757349952,0.758995364,0.80769342,0.871590759,0.828201836,0.826887879,0.783727323,0.772880261,0.767887129,0.763669285,0.789739106,0.823008136
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Palau,PLW,10.99246231,11.34605467,11.20048869,11.10438112,11.58048458,13.14193239,12.79099514,12.52674955,11.22514397,10.93493729,11.6965575,11.83231877,12.47519131,12.49786961,12.48226944,11.88791358
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Panama,PAN,1.742382768,2.013178877,1.717899288,1.723248273,1.71593431,2.137995571,2.208349617,2.165811399,2.076102578,2.430700533,2.522860045,2.695280284,2.774068569,2.672439484,2.758047289,2.69623958
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Papua New Guinea,PNG,0.483960059,0.567399438,0.591937078,0.655592497,0.779006515,0.759056846,0.719133232,0.74171961,0.68231992,0.704011101,0.686682408,0.690560024,0.640806964,0.672796447,0.741185071,0.802933312
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Paraguay,PRY,0.661256139,0.665015855,0.683302363,0.699451793,0.69277746,0.635291843,0.667995676,0.620162281,0.710374922,0.741405323,0.80665593,0.824126215,0.806663826,0.814097994,0.853091846,0.952345908
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Peru,PER,1.082012872,0.990324781,1.023210818,0.992246987,1.130891406,1.122868144,1.097428645,1.193306099,1.340577361,1.429878097,1.550244456,1.654916644,1.630811042,1.670921723,1.76701033,1.790242082
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Philippines,PHL,0.92445667,0.884617322,0.879613728,0.88655329,0.887020622,0.888142335,0.790431773,0.818965455,0.826714801,0.825631075,0.871903845,0.86460139,0.886510244,0.965899617,1.013001909,1.087126793
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Poland,POL,7.73080499,7.676987465,7.515492328,7.793047036,7.905511788,7.895886085,8.234912499,8.220760788,8.087182909,7.791547049,8.247028077,8.159838047,7.969647665,7.841704806,7.516889481,7.610089275
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Portugal,PRT,5.99228486,5.923154167,6.295808218,5.78650313,5.92625189,6.233261377,5.74494832,5.577179172,5.38350514,5.327278898,4.817886772,4.723629222,4.585897919,4.452394369,4.415895252,4.812669696
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Qatar,QAT,48.37400227,46.58438114,50.71215469,50.95403383,49.20805129,44.53380584,42.79830768,40.89652419,36.91870848,32.67180019,32.63430234,33.4944129,34.18822184,32.5989398,33.20589511,33.04351032
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Romania,ROU,3.966498018,4.302825279,4.313753256,4.548925394,4.444859154,4.442373285,4.683454099,4.632001472,4.646050196,3.962688135,3.83367893,4.172223886,4.080658872,3.607441144,3.593353578,3.700112058
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Russian Federation,RUS,10.66769032,10.73577044,10.77267705,11.13042089,11.11272164,11.23183738,11.56836194,11.61127902,11.59564597,10.83213407,11.32541814,11.88499702,11.70209407,11.37700677,11.20820257,11.05201007
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Rwanda,RWA,0.068064184,0.068034236,0.066452587,0.064273662,0.064512294,0.062215648,0.060818225,0.062542059,0.05879554,0.060310114,0.059764899,0.066062179,0.071092285,0.074919961,0.077591916,0.086198815
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Samoa,WSM,0.859825513,0.912231889,0.963664202,0.957849019,1.063847644,1.168471269,1.105742135,1.098629476,0.927593178,0.975329619,1.021813006,1.066843067,1.057703002,1.048701723,1.092498145,1.240245954
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sao Tome and Principe,STP,0.351459259,0.345399282,0.40691759,0.465410061,0.455326015,0.508026812,0.494816783,0.481066996,0.525940578,0.51172128,0.554409784,0.541943743,0.636962946,0.624752688,0.613098843,0.601687721
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Saudi Arabia,SAU,12.08197508,11.98388163,12.48548405,12.68355031,12.96390807,13.23848219,13.69237149,14.08083313,15.05376806,15.26569182,16.26936986,16.40642066,16.89149679,16.74461002,17.48316332,17.81940147
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Senegal,SEN,0.414381656,0.444395643,0.445365248,0.425936778,0.498608417,0.511265752,0.4893575,0.530500422,0.536456559,0.540733711,0.554497627,0.580797008,0.555887582,0.581174786,0.604596606,0.637241954
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Serbia,SRB,5.852577835,5.997254857,6.480338727,6.971374525,7.550423832,6.81246772,7.152331486,6.971408026,6.779387321,6.402299491,6.459632708,7.081738796,6.360537735,6.486480319,5.463794101,6.397117589
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Seychelles,SYC,3.574465987,3.940789636,4.180452134,4.107222715,4.607456747,4.586159396,4.609928909,4.704056142,4.830028829,5.154757132,4.9014147,4.688875887,4.86959681,4.669312465,5.14453966,5.459274778
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sierra Leone,SLE,0.071980578,0.092552296,0.100689319,0.105747392,0.097534129,0.07970768,0.101213876,0.083477457,0.084778933,0.082898446,0.087286748,0.112749227,0.128117541,0.151515698,0.163884125,0.126883934
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Singapore,SGP,10.45709574,10.15705126,9.887570712,9.273782135,9.508805829,8.650271986,8.445106954,8.34459514,7.939006886,7.785350075,8.353799225,8.636708162,8.22409727,8.132743535,8.117411688,8.207765834
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Slovak Republic,SVK,7.064757493,7.172514212,7.08027204,7.133321044,6.967246738,7.169436843,7.048132949,6.919556134,6.896893753,6.295477884,6.571542883,6.320409762,5.982344127,6.081213422,5.617636524,5.669455793
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Slovenia,SVN,7.310481793,7.720650984,7.781282035,7.721473688,7.861745352,7.958113965,8.117126246,8.066906107,8.588464451,7.604175103,7.70288523,7.647930119,7.349942268,7.063268041,6.357966448,6.367726166
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Solomon Islands,SLB,0.581585548,0.589693572,0.597105395,0.60400525,0.676045531,0.723530496,0.706734354,0.690870158,0.635720317,0.640550355,0.644108967,0.646326454,0.629421677,0.682618921,0.579138418,0.513982824
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Somalia,SOM,0.055228381,0.055514923,0.059991569,0.059090743,0.057254256,0.055519094,0.053883794,0.055956063,0.054399384,0.052058039,0.052308698,0.050903722,0.04954588,0.049756151,0.048422285,0.047110993
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Africa,ZAF,6.330319712,7.03381727,7.1790564,7.557705904,8.035040258,7.887328758,7.832423319,8.083507514,8.572609815,8.007605605,8.304084027,7.869815906,8.077957969,8.138264312,8.212241156,7.669937662
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Sudan,SSD,0.074200777,0.082198694,0.100176058,0.108136711,0.131700176,0.120754825,0.126463707,0.140707119,0.141926252,0.141102992,0.137773316,0.130204423,0.140404329,0.14002857,0.144956615,0.18384314
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Spain,ESP,7.230107062,7.216328687,7.548593756,7.553396348,7.817921309,8.029202013,7.698212561,7.842252141,7.056387715,6.200856827,5.866642426,5.87043563,5.756946794,5.208274629,5.184067004,5.51794436
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sri Lanka,LKA,0.582076331,0.573718096,0.597508967,0.645546016,0.663841663,0.715272864,0.629570172,0.684909284,0.641013344,0.610728505,0.645058173,0.755938089,0.824969419,0.703424802,0.847049783,0.970910854
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Kitts and Nevis,KNA,4.310051494,4.708309044,5.092100695,5.027432385,5.181011477,4.695637301,4.859189237,5.233519647,5.189090456,14.40358831,4.896859779,5.663201351,6.816222682,4.570020747,4.529699153,4.687133713
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Lucia,LCA,2.488244639,2.655135791,2.6977515,2.803214278,2.780850372,2.692646612,2.902441614,2.863210072,2.882166504,7.954802812,3.044367182,3.361095454,4.245587419,2.873158449,2.860235383,2.791253329
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Vincent and the Grenadines,VCT,1.484409066,1.853688376,2.127758029,2.123299091,2.303722816,2.301665485,2.301983389,2.488112451,2.306251787,8.218444273,2.309255496,2.492729638,3.319961399,2.117395826,2.480067703,2.290740826
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sudan,SDN,0.208615803,0.223445097,0.268596325,0.269173818,0.292246796,0.339262193,0.407430716,0.431388535,0.452196556,0.458208051,0.475321853,0.450357737,0.436539089,0.410546299,0.42446012,0.480940393
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Suriname,SUR,3.142624176,3.189431232,2.322552827,2.520812109,2.815589017,3.383647687,3.027952098,2.758318417,2.823318362,2.771867737,3.288441712,3.643654431,4.508108234,4.184215025,4.735413094,4.864648366
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Eswatini,SWZ,0.68627217,0.601810562,0.60840741,0.615958603,0.613863369,0.640419209,0.627355577,0.633001864,0.600029711,0.66196231,0.610419749,0.615655011,0.630046751,0.690072071,0.684917746,0.697439745
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sweden,SWE,6.005336499,5.901555313,6.052689599,6.161932315,5.958727462,5.560617833,5.385163218,5.152987026,5.005620235,4.611489154,5.132155515,4.717853416,4.426761612,4.222750051,4.030482516,3.999311639
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Switzerland,CHE,6.084142395,6.244939386,5.980985175,6.109823415,6.127509688,6.165024808,6.077017721,5.766034471,5.878910791,5.639327378,5.777702857,5.205754138,5.317086349,5.381151799,4.859165525,4.719648777
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Syrian Arab Republic,SYR,2.705527631,2.667811008,2.591218285,2.548346582,2.600429127,3.116357851,3.159094769,3.199475612,3.15911159,2.862414613,2.859678544,2.699957327,2.301008788,1.568049344,1.422180088,1.404090869
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tajikistan,TJK,0.353906622,0.340270095,0.331421531,0.333254361,0.390250273,0.363806796,0.388582894,0.462997899,0.421641055,0.327234384,0.325477725,0.332575202,0.38349995,0.397033077,0.554961272,0.579605995
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tanzania,TZA,0.088061865,0.091025817,0.101033569,0.10347358,0.1359024,0.147202921,0.152976088,0.145275175,0.145267073,0.137670596,0.155818269,0.179316146,0.209763309,0.222964152,0.214369082,0.227066833
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Thailand,THA,2.612916672,2.725247206,2.875645602,2.973360002,3.233926034,3.328992526,3.341004691,3.39351756,3.420662101,3.294009621,3.488055559,3.459798792,3.695384563,3.825693042,3.752260164,3.841982798
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Timor-Leste,TLS,..,..,0.1842421,0.179493408,0.20578482,0.211027698,0.196765764,0.192977922,0.198971406,0.214095692,0.219475321,0.224587074,0.264783303,0.398859616,0.451320002,0.434675741
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Togo,TGO,0.257899125,0.233083151,0.257839084,0.343299082,0.325544047,0.311851627,0.27243319,0.253362971,0.258078651,0.451139356,0.409550549,0.382053257,0.330685538,0.251627635,0.222751569,0.249892061
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tonga,TON,1.020803985,0.913872586,1.00986641,1.204928129,1.297223893,1.288302169,1.474723302,1.267340585,1.257447915,1.347488384,1.154056965,1.06220668,1.070705492,1.179152556,1.088860947,1.190712416
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Trinidad and Tobago,TTO,8.049502864,9.137899714,9.927889936,12.03679739,12.47950794,13.56732808,15.40053638,15.66739272,15.23071679,14.41418595,16.1578858,16.65943228,16.00221329,16.4067872,16.17808289,15.56557092
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tunisia,TUN,2.13218584,2.202387911,2.199313652,2.161829096,2.243002992,2.272732152,2.34285906,2.401809887,2.424521757,2.402692699,2.587622613,2.452086578,2.562000447,2.542694244,2.707174624,2.726308867
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turkiye,TUR,3.421874278,3.080901847,3.194548471,3.316114188,3.351692121,3.460795614,3.797151008,4.152950584,4.078325237,4.035674599,4.107871448,4.32606106,4.40556459,4.190557931,4.410763561,4.477175913
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turkmenistan,TKM,8.527216235,8.571265184,8.982611315,9.955426851,10.49667069,10.64010576,10.79392259,12.00786333,12.01029603,10.46136004,11.63309332,12.649601,13.1000823,13.08518099,13.06179464,13.18890729
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tuvalu,TUV,1.064735945,1.05507491,1.042426746,1.028383358,1.013068562,1.000300068,0.988337594,0.97856931,0.969461927,0.960338018,0.950479971,0.941087877,0.930752027,0.921743919,0.911327784,0.90098205
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uganda,UGA,0.054967918,0.053302775,0.0592039,0.060429831,0.060772595,0.072964779,0.083999867,0.097333218,0.097595491,0.106968566,0.102688512,0.111719254,0.109379114,0.103377218,0.111347325,0.123477949
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ukraine,UKR,6.04719734,6.176226409,6.305486056,6.906706612,6.472697367,6.27128609,6.497208272,6.711338281,6.511279813,5.463665486,5.862560917,6.199174358,6.077860784,5.941351514,5.25113054,4.231515591
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United Arab Emirates,ARE,27.03515911,29.43026994,28.50146173,27.96926982,27.03893822,25.38238104,22.93510429,21.37028576,22.01146924,19.83234887,19.03976975,18.50945738,19.20780112,20.05564757,20.05169797,21.07764197
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United Kingdom,GBR,9.014558285,9.222987414,8.940301425,9.104141448,9.053158584,8.955450044,8.908600278,8.650989769,8.337891639,7.490653988,7.686282334,7.043919991,7.343460282,7.075818333,6.43320778,6.159448333
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United States,USA,20.46980666,20.17153061,19.445549,19.50649945,19.5976305,19.46926248,18.94591375,19.04291352,18.27849449,16.80869862,17.43173849,16.60421817,15.78978264,16.11118443,16.04092103,15.56003496
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uruguay,URY,1.644710088,1.488510951,1.361977618,1.350919896,1.643842557,1.631646008,1.903528662,1.755832412,2.320205759,2.28977372,1.869452173,2.258880169,2.521474843,2.171452753,1.911517895,1.946065231
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uzbekistan,UZB,5.02263655,5.035159998,5.139710761,4.768134876,4.826720808,4.554973915,4.808169683,4.562304668,4.720395157,4.196647824,4.419796581,4.384207069,3.799895864,3.698682699,3.409552819,3.168481901
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Vanuatu,VUT,0.486581173,0.475664477,0.412526354,0.45235225,0.342930489,0.334476927,0.326524521,0.501221154,0.445037835,0.564618384,0.550343733,0.535733399,0.480952275,0.428620968,0.606317818,0.516361278
